drug,Blood and lymphatic system disorders,Cardiac disorders,"Congenital, familial and genetic disorders",Ear and labyrinth disorders,Endocrine disorders,Eye disorders,Gastrointestinal disorders,General disorders and administration site conditions,Hepatobiliary disorders,Immune system disorders,Infections and infestations,"Injury, poisoning and procedural complications",Investigations,Metabolism and nutrition disorders,Musculoskeletal and connective tissue disorders,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",Nervous system disorders,"Pregnancy, puerperium and perinatal conditions",Product issues,Psychiatric disorders,Renal and urinary disorders,Reproductive system and breast disorders,"Respiratory, thoracic and mediastinal disorders",Skin and subcutaneous tissue disorders,Social circumstances,Surgical and medical procedures,Vascular disorders,DILIConcern,vDILIConcern,SMILES
succimer,0.04676258992805756,0.02877697841726619,0.0,0.0,0.0035971223021582736,0.014388489208633094,0.1223021582733813,0.11510791366906475,0.017985611510791366,0.014388489208633094,0.007194244604316547,0.03597122302158273,0.08992805755395683,0.01079136690647482,0.04316546762589928,0.007194244604316547,0.1366906474820144,0.0,0.0035971223021582736,0.03237410071942446,0.02158273381294964,0.0035971223021582736,0.039568345323741004,0.16906474820143885,0.0035971223021582736,0.0035971223021582736,0.02877697841726619,Less-DILI-Concern,vLess-DILI-Concern,C(C(C(=O)O)S)(C(=O)O)S
succinylcholine,0.0020038473869830073,0.11654376402693173,0.0012824623276691247,0.0002404616864379609,0.0006412311638345624,0.003286309714652132,0.008977236293683874,0.11245591535748638,0.0029656941327348514,0.2567329272202629,0.0020038473869830073,0.030779095864058994,0.04865341455594742,0.012984931067649887,0.02388586085283745,0.0001603077909586406,0.03967617826226354,0.003927540878486694,0.004087848669445335,0.00561077268355242,0.0062520038473869825,0.0006412311638345624,0.11774607245912153,0.09233728759217698,0.0008816928502725233,0.002404616864379609,0.10283744789996792,No-DILI-Concern,vNo-DILI-Concern,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
sucralfate,0.015016795099782654,0.016004742145820983,0.0005927682276229994,0.008298755186721992,0.00335901995653033,0.009879470460383323,0.31377198182177435,0.10235131396957124,0.008496344595929656,0.022722782058881643,0.018573404465520648,0.05354672989527761,0.0347757360205493,0.02410590792333531,0.022130013831258646,0.001975894092076665,0.09563327405651056,0.0007903576368306659,0.016202331555028652,0.03141671606401897,0.01284331159849832,0.0055325034578146606,0.03813475597707963,0.12349338075479155,0.00039517881841533294,0.00335901995653033,0.016597510373443983,No-DILI-Concern,vNo-DILI-Concern,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)OS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])COS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-].O.O.O.[Al]
sufentanil,0.007292718501065859,0.06900033658700774,0.0006731740154830024,0.0012341523617188375,0.0005609783462358353,0.006956131493324358,0.16739593851677326,0.054751486592617526,0.009424436216762032,0.1546056322225962,0.00572197913160552,0.02905867833501627,0.03197576573544261,0.004151239762145181,0.0098732188937507,0.00011219566924716706,0.10882979916975204,0.0025805003926848424,0.00572197913160552,0.014697632671378885,0.010209805901492204,0.0011219566924716706,0.08818579602827331,0.12487377987209695,0.0011219566924716706,0.003253674408167845,0.08661505665881297,No-DILI-Concern,vNo-DILI-Concern,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC
sulfacarbamide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,Most-DILI-Concern,vMost-DILI-Concern,C1=CC(=CC=C1N)S(=O)(=O)NC(=O)N
sulfadiazine,0.11024474767164824,0.0056313623565085544,0.0010829542993285683,0.0019493177387914231,0.0004331817197314273,0.009529997834091402,0.04721680745072558,0.14035087719298245,0.027940220922677058,0.07580680095299977,0.022092267706302796,0.023391812865497075,0.03032272038119992,0.0071474983755685515,0.010396361273554255,0.0010829542993285683,0.03530431015811133,0.0019493177387914231,0.0038986354775828462,0.009746588693957114,0.05826294130387698,0.0019493177387914231,0.016027723630062808,0.34784492094433617,0.0004331817197314273,0.001732726878925709,0.00823045267489712,Less-DILI-Concern,vLess-DILI-Concern,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N
sulfamethizole,0.05555555555555555,0.009722222222222222,0.006944444444444444,0.006944444444444444,0.0013888888888888892,0.008333333333333333,0.06805555555555555,0.08472222222222223,0.0875,0.034722222222222224,0.015277777777777776,0.0041666666666666675,0.013888888888888888,0.0027777777777777783,0.025,0.0,0.06666666666666668,0.0027777777777777783,0.0,0.008333333333333333,0.031944444444444435,0.0027777777777777783,0.015277777777777776,0.43333333333333335,0.0,0.0,0.013888888888888888,No-DILI-Concern,vLess-DILI-Concern,CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N
sulfasalazine,0.08675963567128081,0.010574795451036895,0.0029331549426233725,0.007229969639273402,0.0012092831780991095,0.01173261977049349,0.10502753048937374,0.21087840271702774,0.03277929295528225,0.0399835331652344,0.03926310914423918,0.015283281016827048,0.04983790459527608,0.012247208356918643,0.04816549168939433,0.006869757628775793,0.05632172078423301,0.0019811660577368395,0.002598672361447023,0.01896258940976689,0.01458858642515309,0.00537745072814285,0.0353007770287655,0.16724129058817475,0.003936602686152421,0.0028302372253383424,0.010085936293933,Most-DILI-Concern,vMost-DILI-Concern,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N/N=C/3\C=CC(=O)C(=C3)C(=O)O
sulfathiazole,0.03773584905660377,0.0,0.0,0.0,0.0,0.018867924528301886,0.09433962264150944,0.1509433962264151,0.0,0.11320754716981132,0.0,0.018867924528301886,0.03773584905660377,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.05660377358490566,0.0,0.4150943396226415,0.0,0.0,0.03773584905660377,Most-DILI-Concern,vMost-DILI-Concern,C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2
sulindac,0.06667323222375418,0.01664368721686035,0.0009848335631278313,0.011818002757533978,0.001378766988378964,0.024620839078195785,0.17923970848926532,0.1086271420129998,0.07061256647626551,0.030825290525901126,0.02137088831987394,0.005909001378766989,0.03712822532991925,0.020681504825684455,0.02048453811305889,0.003348434114634627,0.06233996454599172,0.0005909001378766989,0.00039393342525113255,0.028067756549143195,0.04835532794957652,0.006105968091392555,0.029938940319086074,0.17392160724837502,0.0004924167815639158,0.0009848335631278313,0.028461689974394324,Most-DILI-Concern,vMost-DILI-Concern,CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O
sumatriptan,0.0026124713979424536,0.039403275498621694,0.001819721456497847,0.005603300722483469,0.0007206817649496424,0.0136028683134245,0.07138352881826207,0.2687242131055979,0.0017656703241266238,0.01680990216745041,0.007765346017332395,0.08821144802983623,0.017476532800028827,0.0036214258688719533,0.03160189539304182,0.001567482838765472,0.15161342630128102,0.002738590706808641,0.1115435201700809,0.033601787290777084,0.003657459957119435,0.003315136118768355,0.04406968992667063,0.03783579265985623,0.002738590706808641,0.003369187251139578,0.032827054393456206,Less-DILI-Concern,Ambiguous DILI-concern,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C
sunitinib,0.04490926650739592,0.021069486097697352,0.0004320642504956031,0.0029609108931022213,0.0140675036852539,0.01125908605703248,0.13285975702739794,0.17368982869923244,0.014347074670868704,0.0027575865399278197,0.035696131754180856,0.02920246022467341,0.07404818787170234,0.046662939053525136,0.03795811518324607,0.0694733899252783,0.0702358562496823,0.0003176943018350023,0.0005845575153764043,0.01955726122096274,0.02625425710364459,0.004320642504956031,0.04679001677425914,0.07364153916535353,0.0016774259136888119,0.002579677730900219,0.042647283078330704,Most-DILI-Concern,vMost-DILI-Concern,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C
tacrolimus,0.04529871650152598,0.021635519879593633,0.003804506877377817,0.0027384087963543626,0.0025920816087629077,0.009992056524102176,0.06593084995192107,0.10426857310088214,0.01852084117228981,0.0438145407416698,0.1463898992432794,0.08289435177055897,0.06881558593586687,0.041138843597140345,0.01930473682010117,0.04426397424641498,0.0672164388143317,0.006668338977381998,0.0027175049124127265,0.01930473682010117,0.06355825912454534,0.003459592792340817,0.033822484217567624,0.03598603620552699,0.0013273966302939086,0.020464902378861997,0.024070822358794264,Less-DILI-Concern,vLess-DILI-Concern,C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](C=C(C1)C)CC=C)O)C)C(=C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)O)C)OC)OC
tadalafil,0.0046111156451481275,0.03321635517832368,0.0008569329960009793,0.0157308414265894,0.0006120949971435567,0.035154656002611605,0.06167877254549906,0.21735493348567694,0.003264506651432302,0.004631518811719579,0.028768464865747162,0.07045213417122337,0.056822818901493516,0.02397372072145597,0.07063576267036645,0.020035909573165755,0.10173018852525913,0.00028564433200032653,0.007263527299436872,0.042479392801762834,0.014894311597159881,0.03962294948175957,0.06371908920264427,0.021443728066595936,0.0017138659920019586,0.009569085122010936,0.04947767893577083,Less-DILI-Concern,Ambiguous DILI-concern,CN1CC(=O)N2[C@@H](C1=O)CC3=C([C@H]2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36
tamoxifen,0.024178761226963358,0.01954812443670945,0.0030767318270814555,0.007241197128383628,0.004040152904248376,0.047829194766448084,0.06479783696429127,0.13873263511203654,0.02265593436305436,0.005252198775522889,0.02278024676010815,0.01855362526027908,0.04621313360474874,0.022034372377785376,0.05870652950865525,0.09475712465425616,0.07132423780961558,0.0014917487646455545,0.004350933896882867,0.03981104515647823,0.009976069863567144,0.06585449233924852,0.04394443235851695,0.08493644528700625,0.00195792025359729,0.0034185909189793947,0.07253628368089007,Most-DILI-Concern,vMost-DILI-Concern,CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3
tamsulosin,0.006837973751993132,0.03360726113087207,0.0006132711885195633,0.009965656813442905,0.000735925426223476,0.04164111370047835,0.0901508647123758,0.1379553538574758,0.0061327118851956346,0.006807310192567153,0.01919538820066233,0.05200539678645897,0.045964675579541266,0.009873666135164971,0.03054090518827425,0.00938304918434932,0.14923954372623574,0.0002759720348338035,0.016313013614620384,0.04084386115540292,0.0672758493805961,0.05694222985404146,0.04535140439102171,0.06522139089905556,0.0015945050901508644,0.006071384766343678,0.04946032135410278,No-DILI-Concern,vLess-DILI-Concern,CCOC1=CC=CC=C1OCCN[C@H](C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N
tapentadol,0.0006712341449865753,0.007429867604851403,0.0001388760299972225,0.0021525784649569484,0.00027775205999444494,0.00506897509489862,0.031686880844366265,0.336450328673271,0.0012730302749745393,0.0032404406999351912,0.008193685769836126,0.3932043329321359,0.01212850661975743,0.0048606610499027855,0.007915933709841682,0.002337746504953245,0.04571335987408573,0.0001388760299972225,0.003680214794926396,0.08770021294324601,0.0042820109249143605,0.0013887602999722247,0.011295250439774095,0.01458198314970836,0.005578187204888436,0.0025460605499490786,0.006064253309878715,No-DILI-Concern,vNo-DILI-Concern,CCC(C1=CC(=CC=C1)O)C(C)CN(C)C
tegaserod,0.00701473983306695,0.06091280412004973,0.0011543242763274726,0.00568282720653525,0.002042266027348606,0.0140294796661339,0.1989877464038359,0.1608950452850293,0.011543242763274729,0.00568282720653525,0.02530633990410229,0.027082223406144558,0.07432072456046883,0.02379683892736636,0.04262120404901439,0.0071923281832711764,0.10317883146865564,0.0016870893269401528,0.0016870893269401528,0.04040134967146155,0.01562777481797194,0.012608772864500087,0.043686734150239735,0.04049014384656367,0.00461729710530989,0.034896110815130534,0.032853844787781916,Less-DILI-Concern,Ambiguous DILI-concern,CCCCCN=C(N)NN/C=C/1\C=NC2=C1C=C(C=C2)CO
telbivudine,0.013605442176870748,0.013605442176870748,0.004251700680272109,0.0017006802721088435,0.0008503401360544217,0.004251700680272109,0.08078231292517007,0.12159863945578232,0.0391156462585034,0.0025510204081632647,0.03231292517006803,0.02465986394557823,0.2465986394557823,0.023809523809523808,0.14625850340136054,0.03826530612244898,0.08843537414965986,0.011054421768707485,0.0008503401360544217,0.012755102040816329,0.010204081632653059,0.003401360544217687,0.0195578231292517,0.04336734693877551,0.0,0.008503401360544218,0.007653061224489796,Less-DILI-Concern,Ambiguous DILI-concern,CC1=CN(C(=O)NC1=O)[C@@H]2C[C@H]([C@@H](O2)CO)O
telithromycin,0.016412213740458016,0.031806615776081425,0.002544529262086514,0.011959287531806615,0.00038167938931297715,0.10483460559796436,0.12646310432569974,0.11412213740458015,0.0539440203562341,0.020229007633587787,0.025826972010178115,0.018447837150127225,0.08791348600508905,0.01959287531806616,0.03396946564885496,0.002544529262086514,0.11870229007633587,0.0010178117048346056,0.0005089058524173028,0.0311704834605598,0.02430025445292621,0.002798982188295165,0.04440203562340967,0.07684478371501273,0.0034351145038167942,0.0036895674300254453,0.022137404580152672,Most-DILI-Concern,vMost-DILI-Concern,CC[C@@H]1[C@@]2([C@@H]([C@H](C(=O)[C@@H](C[C@]([C@@H]([C@H](C(=O)[C@H](C(=O)O1)C)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C
telmisartan,0.010236616882027186,0.040275213962074174,0.0005593779716954746,0.013313195726352296,0.002013760698103709,0.018235721877272473,0.10107959948537226,0.1245734742965822,0.010628181462214016,0.008894109749958046,0.023997314985735863,0.02729764501873916,0.060692509928959006,0.04055490294792191,0.05660905073558204,0.011187559433909491,0.13453040219276166,0.0009509425518823069,0.019522291212172062,0.03166079319796387,0.038093639872461824,0.005817530905632936,0.061307825697824024,0.09084298260334507,0.0015103205235777815,0.0035800190188510373,0.06203501706102814,Less-DILI-Concern,vLess-DILI-Concern,CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C5=NC6=CC=CC=C6N5C)C
temazepam,0.00793485069951973,0.043954896638129036,0.0019837126748799326,0.005011484652328252,0.0018793067446230946,0.013885988724159531,0.051158905825850906,0.15765295468782628,0.00960534558362915,0.008248068490290248,0.012737523491334307,0.13520567968260594,0.030904155356024227,0.017122572562121532,0.018793067446230945,0.0019837126748799326,0.12466068072666528,0.0016704948841094176,0.008770098141574442,0.20004176237210272,0.0119022760492796,0.004071831280016705,0.04332846105658802,0.054499895594069744,0.008352474420547087,0.0041762372102735435,0.020463562330340364,Less-DILI-Concern,Ambiguous DILI-concern,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3
temozolomide,0.1305205047318612,0.011869085173501577,0.001892744479495268,0.002720820189274448,0.002917981072555205,0.008123028391167193,0.08663249211356466,0.16033123028391166,0.020228706624605682,0.0055599369085173505,0.06707413249211358,0.05106466876971609,0.07421135646687697,0.034858044164037864,0.017941640378548895,0.049921135646687695,0.09152208201892743,0.0008280757097791798,0.0033123028391167197,0.024526813880126185,0.014944794952681388,0.0017744479495268141,0.04617507886435331,0.04676656151419559,0.0028391167192429023,0.011829652996845423,0.02961356466876972,Less-DILI-Concern,vLess-DILI-Concern,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
temsirolimus,0.05257992148065059,0.027902411665731916,0.00014021312394840157,0.0025238362310712283,0.001962983735277622,0.0063095905776780715,0.0901570386988222,0.17063937184520472,0.007150869321368479,0.017666853617498597,0.0716489063376332,0.028463264161525517,0.0713684800897364,0.060291643297812676,0.027341559169938308,0.061833987661245086,0.037997756590016835,0.0,0.0008412787436904094,0.011217049915872126,0.035053280987100394,0.00266404935501963,0.12254627033090296,0.05566461020751543,0.000981491867638811,0.0018227706113292204,0.03323051037577117,No-DILI-concern,vNo-DILI-Concern,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC
tenecteplase,0.022085889570552148,0.11983640081799593,0.0008179959100204499,0.0008179959100204499,0.0,0.016359918200409,0.0670756646216769,0.22535787321063394,0.00040899795501022495,0.002044989775051125,0.0081799591002045,0.07116564417177915,0.032719836400818,0.0016359918200408998,0.011042944785276074,0.00040899795501022495,0.2261758691206544,0.0,0.0049079754601227,0.006952965235173824,0.014314928425357872,0.0016359918200408998,0.04458077709611452,0.02044989775051125,0.0008179959100204499,0.00408997955010225,0.09611451942740286,No-DILI-concern,vNo-DILI-Concern,
teniposide,0.10599078341013823,0.047619047619047616,0.006144393241167436,0.0030721966205837174,0.0030721966205837174,0.010752688172043013,0.1044546850998464,0.11981566820276494,0.009216589861751152,0.10752688172043012,0.02918586789554532,0.016897081413210446,0.016897081413210446,0.010752688172043013,0.006144393241167436,0.03225806451612903,0.059907834101382486,0.0,0.0,0.012288786482334871,0.009216589861751152,0.001536098310291859,0.08755760368663594,0.08294930875576037,0.0,0.001536098310291859,0.1152073732718894,Less-DILI-Concern,vLess-DILI-Concern,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)COC(O7)C8=CC=CS8)O)O
tenofovir,0.01715931863727455,0.01715931863727455,0.018537074148296598,0.004258517034068136,0.0027241983967935873,0.0076402805611222434,0.1002004008016032,0.11901928857715433,0.02661573146292585,0.012806863727454909,0.04333667334669339,0.046655811623246495,0.07859468937875752,0.061905060120240475,0.07233216432865731,0.013652304609218437,0.07392910821643288,0.027492484969939883,0.0021918837675350697,0.028400551102204408,0.11341432865731466,0.00598071142284569,0.017597695390781563,0.0687938376753507,0.002097945891783567,0.008642284569138277,0.008861472945891784,Less-DILI-Concern,vLess-DILI-Concern,C[C@H](CN1C=NC2=C1N=CN=C2N)OCP(=O)(O)O
terazosin,0.013627353815659068,0.06491575817641229,0.00016518004625041294,0.010571522960026428,0.0007433102081268582,0.027832837793194586,0.07127518995705319,0.1478361413941196,0.004377271225635943,0.008259002312520648,0.020151965642550382,0.02163858605880409,0.03518334985133796,0.01519656425503799,0.026428807400066076,0.003468780971258672,0.2141559299636604,0.0,0.004625041295011564,0.04022134126197555,0.039890981169474725,0.02890650809382227,0.036752560290716885,0.0636769078295342,0.001073670300627684,0.0016518004625041295,0.09737363726461844,No-DILI-Concern,vNo-DILI-Concern,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC
terbinafine,0.019244401270708082,0.012707080784478459,0.0007613746751030481,0.007167423665625245,0.000813883273386017,0.015857596681456587,0.0992149964556696,0.1394890913387067,0.04009031478904671,0.011446874425687207,0.0225786972616766,0.023392580535062612,0.05539657118853212,0.021292236603743863,0.044947360130221325,0.0029929901021292235,0.16674105384756754,0.001811546640762425,0.002441649820158051,0.024626532594712383,0.012995878075034786,0.011971960408516894,0.018561789493029484,0.2291212686077345,0.0014177321536401586,0.002520412717582504,0.010396702460027827,Most-DILI-Concern,vMost-DILI-Concern,CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21
terbutaline,0.010500388903292714,0.1354679802955665,0.011148561057816956,0.00466683951257454,0.0005185377236193934,0.013352346383199378,0.06326160228156598,0.10604096448016594,0.008426238008815142,0.011926367643246049,0.012704174228675136,0.03409385532797511,0.02553798288825512,0.02061187451387089,0.02488981073373088,0.0009074410163339383,0.18537723619393312,0.011278195488721804,0.007129893699766658,0.05302048224008297,0.010370754472387866,0.003500129634430905,0.08866995073891626,0.12820845216489501,0.0010370754472387863,0.002981591910811512,0.024371273010111487,Less-DILI-Concern,vLess-DILI-Concern,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O
teriparatide,0.0045517971077270476,0.020628659279168602,0.0005929408088848808,0.008180452836351888,0.0021409778907639705,0.013840019599001586,0.0977748742219871,0.19652969852332888,0.0029398502380639595,0.005187344441801261,0.03728426008443193,0.09403970218038893,0.06555013900378844,0.020855894080178374,0.12932145558092226,0.011322684069065177,0.10874605445824027,5.6808700252443666e-05,0.007981622385468335,0.0438740693137154,0.015618842025656231,0.004708021033421268,0.030193824184173806,0.04098392668837232,0.0020415626653221947,0.014443612039183804,0.020610906560339717,No-DILI-Concern,vNo-DILI-Concern,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC2=CNC=N2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC5=CNC=N5)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC6=CC=CC=C6)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CO)N
testosterone,0.0073570176358650876,0.09068161045265886,0.0006892521614048758,0.002217593910606992,0.0034013095791066692,0.007911416113516834,0.02142675197410809,0.17889090336984373,0.003671016946612925,0.006697732959738683,0.01384497819865446,0.10112527907220666,0.09108617150391823,0.008660603245478656,0.031405924571839564,0.011177872008870377,0.08266530814066737,0.0002846911101454921,0.018654759585849355,0.06558384153193783,0.011342693177901977,0.028304289845517614,0.05600922998546577,0.06475973568677984,0.02311991489234181,0.0052742774090112216,0.06375582492995101,Most-DILI-Concern,vMost-DILI-Concern,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C
tetrabamate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,Most-DILI-Concern,vMost-DILI-Concern,CCCCOCC(CN1C(=O)C(C(=O)NC1=O)(CC)C2=CC=CC=C2)OC(=O)N.CCCCOCC(CN1C(=O)C(C(=O)N(C1=O)CC(COCCCC)OC(=O)N)(CC)C2=CC=CC=C2)OC(=O)N.CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2
tetrabenazine,0.0022426553038797942,0.011886073110562908,0.009419152276295131,0.002466920834267773,0.0008223069447559244,0.009045376392315169,0.05255288928758317,0.2549151528743365,0.0025416760110637663,0.002093144950287808,0.025940046348209612,0.16662928907826868,0.0337145847349929,0.015025790535994616,0.03221948119907304,0.003214472602227704,0.14203483591238694,0.00014951035359198623,0.0046348209613515726,0.12678477984600434,0.007774538386783284,0.0017941242431038353,0.027509905060925467,0.015922852657546536,0.0075502728563953065,0.03281752261344098,0.008297824624355236,Less-DILI-Concern,Ambiguous DILI-concern,CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC
tetracycline,0.007951821317897446,0.010349061568145941,0.0016956089574928375,0.005086826872478511,0.0005262234695667427,0.026194234929544525,0.16611120855990175,0.08378647020990469,0.007425597848330702,0.08688534175290885,0.020522715313102964,0.008653452610653102,0.012044670525638778,0.007191720750745484,0.010816815763316378,0.0007601005671519617,0.0481202128281588,0.0016956089574928375,0.0004092849207741332,0.011810793428053558,0.0076594749459159206,0.006957843653160265,0.024966380167222125,0.4303923288311992,0.0006431620183593522,0.0005846927439630475,0.010758346488920071,Less-DILI-Concern,vLess-DILI-Concern,CC1(C2CC3C(C(=O)/C(=C(\N)/O)/C(=O)C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)N(C)C)O
tetrahydrobiopterin,0.0033516878142207324,0.006942781900885803,0.0059851568111084505,0.004548719176442423,0.0014364376346660285,0.006703375628441465,0.17333014124970075,0.17668182906392144,0.004069906631553747,0.005027531721331099,0.07445535073018912,0.07541297581996648,0.05266937993775437,0.02465884606176682,0.017716064160881013,0.0038305003591094094,0.1213789801292794,0.019870720612880057,0.0021546564519990424,0.08929853962173809,0.011730907349772564,0.005027531721331099,0.055542255207086416,0.04069906631553747,0.0031122815417763947,0.0059851568111084505,0.00837921953555183,No-DILI-Concern,vNo-DILI-Concern,CC(C(C1CNC2=C(N1)C(=O)N=C(N2)N)O)O
thalidomide,0.03874209504727318,0.040870953603406174,0.0008139753302861438,0.005056039070815854,0.001815791121407551,0.008906768517938764,0.057338300669964315,0.2621939765825559,0.007811032496399723,0.0062770020662450705,0.0648362657316386,0.028723937136059106,0.0451599774591447,0.02554630267359589,0.025718489762694884,0.07821989856615115,0.10595767328282513,0.0005009078955607038,0.0003756809216705279,0.020787677665769208,0.029083964685993363,0.002833260284265231,0.05556946966376557,0.03730198484753616,0.002645419823429967,0.005149959301233486,0.041763195792373684,Less-DILI-Concern,vLess-DILI-Concern,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O
theophylline,0.0065409043511233285,0.13238221632382216,0.001895914304673429,0.004028817897431036,0.001184946440420893,0.008958195089581952,0.17082187885107594,0.09109868233955826,0.006209119347805479,0.009621765096217651,0.011849464404208927,0.032609726040382966,0.08166650867380794,0.029244478149587638,0.015973078016873636,0.001516731443738743,0.14228836856574084,0.0016589250165892505,0.0016589250165892505,0.07375106645179637,0.011422883685657408,0.0030808607450943217,0.05953170916674566,0.07744809934590957,0.0006161721490188642,0.0019907100199071004,0.020949853066641388,No-DILI-Concern,vNo-DILI-Concern,CN1C2=C(C(=O)N(C1=O)C)NC=N2
thiabendazole,0.01954397394136808,0.021172638436482084,0.0,0.050488599348534204,0.0032573289902280127,0.04234527687296417,0.2019543973941368,0.10912052117263844,0.05374592833876222,0.0032573289902280127,0.02931596091205212,0.0032573289902280127,0.02931596091205212,0.01465798045602606,0.013029315960912051,0.0016286644951140064,0.14332247557003258,0.0,0.0,0.04560260586319218,0.01954397394136808,0.0016286644951140064,0.016286644951140062,0.16286644951140064,0.0016286644951140064,0.0,0.013029315960912051,Most-DILI-Concern,vMost-DILI-Concern,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3
